,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
3,3408,USD Coin,USDC,usd-coin,5945,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,52274835083.95328,52274835083.95328,,4,,,,2022-08-24T20:10:00.000Z,0.9999255625830762,7361403784.236443,35.1629,-0.01458886,-0.00843481,-0.00434068,-0.02141263,0.00354849,-0.02148632,52270943880.25951,5.0079,52270943880.26,,2022-08-24T20:10:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2022-08-24 20:12:07.396119
4,1839,BNB,BNB,bnb,1088,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'moonriver-ecosystem', 'bnb-chain']",200000000.0,161337261.09,161337261.09,,5,,,,2022-08-24T20:10:00.000Z,298.8917459485209,938463359.5201682,-14.1305,-0.05280691,0.14285719,-2.9586441,17.66169901,26.83111763,-3.10769581,48222375653.74247,4.6195,59778349189.7,,2022-08-24T20:10:00.000Z,,,,,,2022-08-24 20:12:07.396119
5,4687,Binance USD,BUSD,binance-usd,4879,2019-09-20T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-chain', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,19080569131.069256,19080569131.069256,,6,,,,2022-08-24T20:10:00.000Z,0.9998884081899888,4793911010.72093,-0.6649,-0.0306614,-0.02623258,-0.02844119,-0.13486643,-0.10541677,-0.0979667,19078439895.823875,1.8284,19078439895.82,,2022-08-24T20:10:00.000Z,1839.0,BNB,BNB,bnb,BUSD-BD1,2022-08-24 20:12:07.396119
6,52,XRP,XRP,xrp,807,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'binance-chain', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,49537223666.0,99989330486.0,,7,,,,2022-08-24T20:10:00.000Z,0.34976332940249644,933255361.3971788,-1.1228,0.25858328,1.16875573,-7.28450303,1.29444823,-3.16272174,-10.71692402,17326304278.7763,1.66,34976332940.25,,2022-08-24T20:10:00.000Z,,,,,,2022-08-24 20:12:07.396119
7,2010,Cardano,ADA,cardano,559,2017-10-01T00:00:00.000Z,"['mineable', 'dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'bnb-chain']",45000000000.0,33739028515.755,34277702081.605,,8,,,,2022-08-24T20:10:00.000Z,0.464512413995162,502289735.65218025,-11.9755,-0.09937518,0.45658083,-13.71482363,-5.40225438,-4.91586812,-3.17373735,15672197581.704964,1.5013,20903058629.78,,2022-08-24T20:10:00.000Z,,,,,,2022-08-24 20:12:07.396119
8,5426,Solana,SOL,solana,368,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio']",,349250834.66365105,511616946.142289,,9,,,,2022-08-24T20:10:00.000Z,35.76133900510369,911507629.2966771,2.231,-0.48463819,0.79675123,-12.23392397,-7.050364,-11.18764055,-18.84619488,12489677496.222244,1.1966,18296107051.75,,2022-08-24T20:10:00.000Z,,,,,,2022-08-24 20:12:07.396119
9,74,Dogecoin,DOGE,dogecoin,554,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,132670764299.89409,132670764299.89409,,10,,,,2022-08-24T20:10:00.000Z,0.06909939860892116,332789359.1445378,-4.3819,-0.23394299,0.95811559,-15.71289807,7.10805195,2.43922979,-11.92820744,9167470026.108608,0.8782,9167470026.11,,2022-08-24T20:10:00.000Z,,,,,,2022-08-24 20:12:07.396119
10,6636,Polkadot,DOT,polkadot-new,402,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain']",,1125884507.0162828,1225714258.1704626,,11,904869778.0,6939061371.9090605,,2022-08-24T20:10:00.000Z,7.668574573510687,313291761.0961847,-11.8465,-0.50075561,0.55470638,-9.11911434,9.40821967,-4.243511,-16.2712879,8633929303.214682,0.8274,9399481194.6,,2022-08-24T20:10:00.000Z,,,,,,2022-08-24 20:12:07.396119
11,5994,Shiba Inu,SHIB,shiba-inu,405,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,549063278876301.94,589735030408322.8,,12,,,,2022-08-24T20:10:00.000Z,1.326953966852105e-05,391260414.71870655,-4.2789,-0.06226418,0.53562847,-13.45745864,19.70591974,15.43452299,23.73828886,7285816959.577325,0.6979,7825512379.92,,2022-08-24T20:10:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2022-08-24 20:12:07.396119
12,4943,Dai,DAI,multi-collateral-dai,1267,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,6962837631.8760805,6962837631.8760805,,13,,,,2022-08-24T20:10:00.000Z,0.9997978757729412,418711883.08662105,-9.0874,-0.0240048,-0.01113761,0.04944139,0.00133817,-0.00778918,-0.04665789,6961430273.701602,0.6674,6961430273.7,,2022-08-24T20:10:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2022-08-24 20:12:07.396119
13,3890,Polygon,MATIC,polygon,469,2019-04-28T00:00:00.000Z,"['platform', 'enterprise-solutions', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain']",10000000000.0,8042124673.28493,10000000000.0,,14,,,,2022-08-24T20:10:00.000Z,0.8328057083883983,323144013.0916261,-16.3369,0.08067311,0.16480752,-7.25795229,1.39198721,38.83340729,38.47040606,6697527335.482873,0.6418,8328057083.88,,2022-08-24T20:10:00.000Z,,,,,,2022-08-24 20:12:07.396119
14,5805,Avalanche,AVAX,avalanche,306,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain']",720000000.0,285031245.3713636,404229626.49901325,,15,,,,2022-08-24T20:10:00.000Z,23.435775494050645,360538829.01696336,-20.1464,0.41724801,0.31766583,-10.36890759,7.11495995,15.33882648,-2.86616122,6679928275.312939,0.6399,16873758355.72,,2022-08-24T20:10:00.000Z,,,,,,2022-08-24 20:12:07.396119
0,1,Bitcoin,BTC,bitcoin,9703,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio']",21000000.0,19130950.0,19130950.0,,1,,,,2022-08-24T20:11:00.000Z,21694.12135847735,31960188890.57312,-0.4932,-0.10792769,0.73310607,-6.7681605,-1.85225061,2.45714083,-25.97193564,415029151002.9623,39.7627,455576548528.02,,2022-08-24T20:11:00.000Z,,,,,,2022-08-24 20:13:08.187168
1,1027,Ethereum,ETH,ethereum,6042,2015-08-07T00:00:00.000Z,"['mineable', 'pow', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'bnb-chain']",,122096610.9365,122096610.9365,,2,,,,2022-08-24T20:11:00.000Z,1676.619610623845,16899043390.927874,-8.9858,0.15219011,1.42585062,-8.71234601,10.58324526,39.24571828,-8.0073491,204709572286.8457,19.6126,204709572286.85,,2022-08-24T20:11:00.000Z,,,,,,2022-08-24 20:13:08.187168
2,825,Tether,USDT,tether,38806,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin']",,67549555015.62651,69157777033.00569,,3,,,,2022-08-24T20:11:00.000Z,1.0000171586875282,48698481043.41632,-8.078,0.00355091,0.00214122,-0.00520175,-0.00175128,0.05125776,0.1009388,67550714077.33369,6.4763,69158963689.69,,2022-08-24T20:11:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2022-08-24 20:13:08.187168
3,3408,USD Coin,USDC,usd-coin,5945,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,52274655352.231,52274655352.231,,4,,,,2022-08-24T20:11:00.000Z,0.9999155802944034,7361247670.168334,35.1601,-0.01506416,-0.00789812,-0.00945748,-0.02228513,0.00289073,-0.02314578,52270242341.216,5.0079,52270242341.22,,2022-08-24T20:11:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2022-08-24 20:13:08.187168
4,1839,BNB,BNB,bnb,1088,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'moonriver-ecosystem', 'bnb-chain']",200000000.0,161337261.09,161337261.09,,5,,,,2022-08-24T20:11:00.000Z,298.88204741201037,938405463.3686216,-14.1063,-0.05180633,0.14782171,-3.02055123,17.66495758,26.85249234,-3.0781194,48220810918.42528,4.625,59776409482.4,,2022-08-24T20:11:00.000Z,,,,,,2022-08-24 20:13:08.187168
5,4687,Binance USD,BUSD,binance-usd,4879,2019-09-20T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-chain', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,19136585098.239254,19136585098.239254,,6,,,,2022-08-24T20:11:00.000Z,0.9998751272564064,4793271260.956726,-0.6612,-0.03606338,-0.02977259,-0.02450661,-0.13460636,-0.1092951,-0.10182492,19134195460.355022,1.8337,19134195460.36,,2022-08-24T20:11:00.000Z,1839.0,BNB,BNB,bnb,BUSD-BD1,2022-08-24 20:13:08.187168
6,52,XRP,XRP,xrp,807,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'binance-chain', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,49537223666.0,99989330486.0,,7,,,,2022-08-24T20:11:00.000Z,0.34976894718481033,933515924.8235333,-1.0676,0.26574843,1.16933432,-7.30704037,1.30231734,-3.14172958,-10.71312941,17326582568.11529,1.66,34976894718.48,,2022-08-24T20:11:00.000Z,,,,,,2022-08-24 20:13:08.187168
7,2010,Cardano,ADA,cardano,559,2017-10-01T00:00:00.000Z,"['mineable', 'dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'bnb-chain']",45000000000.0,34155827432.812,34277702081.605,,8,,,,2022-08-24T20:11:00.000Z,0.4644507672040696,502267267.2123684,-11.9529,-0.11540478,0.44529637,-13.76259827,-5.41588324,-4.9104531,-3.16451783,15863700255.65934,1.5215,20900284524.18,,2022-08-24T20:11:00.000Z,,,,,,2022-08-24 20:13:08.187168
8,5426,Solana,SOL,solana,368,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio']",,349250778.0841822,511616946.142289,,9,,,,2022-08-24T20:11:00.000Z,35.76233673635371,911585302.2313426,2.3573,-0.47496348,0.80590995,-12.24842944,-7.05908643,-11.15480638,-18.80457245,12490023931.280066,1.1966,18296617507.97,,2022-08-24T20:11:00.000Z,,,,,,2022-08-24 20:13:08.187168
9,74,Dogecoin,DOGE,dogecoin,554,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,132670764299.89409,132670764299.89409,,10,,,,2022-08-24T20:11:00.000Z,0.06909951670370512,332875069.8117056,-4.1549,-0.23458721,0.96610364,-15.73388395,7.12543546,2.45295682,-11.91876041,9167485693.833857,0.8793,9167485693.83,,2022-08-24T20:11:00.000Z,,,,,,2022-08-24 20:13:08.187168
10,6636,Polkadot,DOT,polkadot-new,402,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain']",,1125884507.0162828,1225714258.1704626,,11,904869778.0,6939371769.872383,,2022-08-24T20:11:00.000Z,7.668917604044881,313224216.65135497,-11.7896,-0.49029608,0.58392575,-9.14774621,9.41041635,-4.20009996,-16.23546366,8634315515.978563,0.8275,9399901652.01,,2022-08-24T20:11:00.000Z,,,,,,2022-08-24 20:13:08.187168
11,5994,Shiba Inu,SHIB,shiba-inu,405,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,549063278876301.94,589735030408322.8,,12,,,,2022-08-24T20:11:00.000Z,1.3267392324403689e-05,391258701.1998466,-4.2843,-0.06814555,0.53172522,-13.49826656,19.67945418,15.42216725,23.74115454,7284637931.775371,0.6987,7824246015.87,,2022-08-24T20:11:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2022-08-24 20:13:08.187168
12,4943,Dai,DAI,multi-collateral-dai,1267,2019-11-22T00:00:00.000Z,"['defi', 'stablecoin', 'ethereum-ecosystem', 'avalanche-ecosystem', 'polygon-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,6962875650.428998,6962875650.428998,,13,,,,2022-08-24T20:11:00.000Z,0.9997732950538246,418568302.42284465,-9.1154,-0.01748666,-0.02097332,0.03659237,0.01382485,-0.00221847,-0.04404453,6961297132.079442,0.6674,6961297132.08,,2022-08-24T20:11:00.000Z,1027.0,Ethereum,ETH,ethereum,0x6b175474e89094c44da98b954eedeac495271d0f,2022-08-24 20:13:08.187168
13,3890,Polygon,MATIC,polygon,469,2019-04-28T00:00:00.000Z,"['platform', 'enterprise-solutions', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain']",10000000000.0,8042124673.28493,10000000000.0,,14,,,,2022-08-24T20:11:00.000Z,0.8326479530524041,323257873.9320237,-16.2774,0.06151464,0.1510442,-7.30259932,1.3697764,38.94574055,38.50757963,6696258647.402931,0.6417,8326479530.52,,2022-08-24T20:11:00.000Z,,,,,,2022-08-24 20:13:08.187168
14,5805,Avalanche,AVAX,avalanche,306,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain']",720000000.0,285031264.538188,404229626.49901325,,15,,,,2022-08-24T20:11:00.000Z,23.43568864534966,360348238.0619412,-20.1977,0.42360502,0.30204731,-10.4250333,7.11194497,15.36328873,-2.82410014,6679903969.907268,0.6407,16873695824.65,,2022-08-24T20:11:00.000Z,,,,,,2022-08-24 20:13:08.187168
0,1,Bitcoin,BTC,bitcoin,9703,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio']",21000000.0,19130950.0,19130950.0,,1,,,,2022-08-24T20:12:00.000Z,21694.156467823825,31959814634.565334,-0.4875,-0.10893475,0.73451021,-6.7698651,-1.86428543,2.4545414,-26.00120772,415029822678.1142,39.8112,455577285824.3,,2022-08-24T20:12:00.000Z,,,,,,2022-08-24 20:14:09.088577
1,1027,Ethereum,ETH,ethereum,6042,2015-08-07T00:00:00.000Z,"['mineable', 'pow', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'bnb-chain']",,122096610.9365,122096610.9365,,2,,,,2022-08-24T20:12:00.000Z,1676.6401810449186,16901844346.095774,-8.9508,0.14937627,1.42976971,-8.71603492,10.5882768,39.20922805,-8.0204487,204712083865.54434,19.6344,204712083865.54,,2022-08-24T20:12:00.000Z,,,,,,2022-08-24 20:14:09.088577
2,825,Tether,USDT,tether,38806,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin']",,67549555015.62651,69157777033.00569,,3,,,,2022-08-24T20:12:00.000Z,1.000017229578274,48699342970.26943,-8.0764,0.00398872,0.00169876,-0.00530077,-0.00157092,0.05104196,0.10364019,67550718865.97203,6.4763,69158968592.34,,2022-08-24T20:12:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2022-08-24 20:14:09.088577
3,3408,USD Coin,USDC,usd-coin,5945,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,52274655352.231,52274655352.231,,4,,,,2022-08-24T20:12:00.000Z,0.9999499046944049,7361033840.101298,35.1562,-0.01297027,-0.00350396,-0.00336961,-0.01653101,-0.00271972,-0.03046353,52272036637.396255,5.0141,52272036637.4,,2022-08-24T20:12:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2022-08-24 20:14:09.088577
4,1839,BNB,BNB,bnb,1088,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'moonriver-ecosystem', 'bnb-chain']",200000000.0,161337261.09,161337261.09,,5,,,,2022-08-24T20:12:00.000Z,298.8795670014803,938408614.2857277,-14.0714,-0.04320037,0.15277246,-3.03282776,17.65709307,26.80174427,-3.15343162,48220410735.78398,4.6249,59775913400.3,,2022-08-24T20:12:00.000Z,,,,,,2022-08-24 20:14:09.088577
5,4687,Binance USD,BUSD,binance-usd,4879,2019-09-20T00:00:00.000Z,"['stablecoin', 'asset-backed-stablecoin', 'binance-chain', 'harmony-ecosystem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin']",,19136585098.239254,19136585098.239254,,6,,,,2022-08-24T20:12:00.000Z,0.9998666530308081,4795137336.693648,-0.5383,-0.03590031,-0.01866406,-0.02731812,-0.1299299,-0.11509664,-0.1117208,19134033292.615723,1.8337,19134033292.62,,2022-08-24T20:12:00.000Z,1839.0,BNB,BNB,bnb,BUSD-BD1,2022-08-24 20:14:09.088577
6,52,XRP,XRP,xrp,807,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'binance-chain', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio']",100000000000.0,49537223666.0,99989330486.0,,7,,,,2022-08-24T20:12:00.000Z,0.349801050575252,933519503.2520673,-1.0602,0.28631958,1.17592149,-7.30147151,1.30355062,-3.14722559,-10.72217205,17328172880.948036,1.662,34980105057.53,,2022-08-24T20:12:00.000Z,,,,,,2022-08-24 20:14:09.088577
7,2010,Cardano,ADA,cardano,559,2017-10-01T00:00:00.000Z,"['mineable', 'dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'bnb-chain']",45000000000.0,34155827432.812,34277702081.605,,8,,,,2022-08-24T20:12:00.000Z,0.46443750716852283,502241373.26349515,-11.9326,-0.12410291,0.44828634,-13.78037075,-5.42197913,-4.91671722,-3.19627519,15863247348.173452,1.5215,20899687822.58,,2022-08-24T20:12:00.000Z,,,,,,2022-08-24 20:14:09.088577
8,5426,Solana,SOL,solana,368,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio']",,349250778.0841822,511616946.142289,,9,,,,2022-08-24T20:12:00.000Z,35.76279796713519,911962518.3427249,2.4672,-0.47360795,0.8076873,-12.24864837,-7.05889637,-11.1670896,-18.87312271,12490185016.489376,1.198,18296853481.45,,2022-08-24T20:12:00.000Z,,,,,,2022-08-24 20:14:09.088577
9,74,Dogecoin,DOGE,dogecoin,554,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain']",,132670764299.89409,132670764299.89409,,10,,,,2022-08-24T20:12:00.000Z,0.06910580867546537,332812565.00523275,-3.9786,-0.21725645,0.98030135,-15.74071552,7.14100518,2.43019289,-11.92358641,9168320454.536242,0.8794,9168320454.54,,2022-08-24T20:12:00.000Z,,,,,,2022-08-24 20:14:09.088577
10,6636,Polkadot,DOT,polkadot-new,402,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain']",,1110514214.337063,1225737884.662243,,11,904869778.0,6939678018.436983,,2022-08-24T20:12:00.000Z,7.6692560489482755,313118032.49815005,-11.7274,-0.48804706,0.59963339,-9.1722284,9.43726647,-4.24957056,-16.27340174,8516817855.747562,0.8162,9400497686.37,,2022-08-24T20:12:00.000Z,,,,,,2022-08-24 20:14:09.088577
11,5994,Shiba Inu,SHIB,shiba-inu,405,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,549063278876301.94,589735030408322.8,,12,,,,2022-08-24T20:12:00.000Z,1.327199713044214e-05,391264835.59113336,-4.2694,-0.03405026,0.57287755,-13.47866639,19.70549225,15.40349983,23.73840912,7287166261.677432,0.6989,7826961631.3,,2022-08-24T20:12:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2022-08-24 20:14:09.088577
